[2021-06-04 21:01:32.142] [info]  (App) Register Controller: ext.app.other.jother.encode
[2021-06-04 21:01:32.144] [info]  (App) Register Controller: ext.app.other.jsfuck.decode
[2021-06-04 21:01:32.145] [info]  (App) Register Controller: ext.app.other.jsfuck.encode
[2021-06-04 21:01:32.148] [info]  (App) Register Controller: ext.app.other.mime.decode
[2021-06-04 21:01:32.148] [info]  (App) Register Controller: ext.app.other.mime.encode
[2021-06-04 21:01:32.151] [info]  (App) Register Controller: ext.app.other.punycode.decode
[2021-06-04 21:01:32.152] [info]  (App) Register Controller: ext.app.other.punycode.encode
[2021-06-04 21:01:32.155] [info]  (App) Register Controller: ext.app.other.uuencode.decode
[2021-06-04 21:01:32.156] [info]  (App) Register Controller: ext.app.other.uuencode.encode
[2021-06-04 21:01:32.159] [info]  (App) Register Controller: ext.app.other.xxencode.decode
[2021-06-04 21:01:32.160] [info]  (App) Register Controller: ext.app.other.xxencode.encode
[2021-06-04 21:01:32.163] [info]  (App) Register Controller: ext.app.pki.rsa.decode
[2021-06-04 21:01:32.164] [info]  (App) Register Controller: ext.app.pki.rsa.encode
[2021-06-04 21:01:32.166] [info]  (App) Register Controller: ext.app.pki.rsa-key.generate
[2021-06-04 21:01:32.169] [info]  (App) Register Controller: ext.app.provider.factordb.get
[2021-06-04 21:01:32.172] [info]  (App) Register Controller: ext.app.provider.ip-asn.get
[2021-06-04 21:01:32.175] [info]  (App) Register Controller: ext.app.provider.ip-info.get
[2021-06-04 21:01:32.178] [info]  (App) Register Controller: ext.app.provider.ip-whois.get
[2021-06-04 21:01:32.180] [info]  (App) Register Controller: ext.app.provider.whois.get
[2021-10-24 11:38:27.740] [info]  (App) Extensions dir: D:\IDM\CaptfEncoder-win-x64-2.1.0\extensions
[2021-10-24 11:38:27.745] [info]  (App) Load extensions
[2021-10-24 11:38:27.749] [info]  (App) Register Controller: ext.app.classical.adfgvx.decode
[2021-10-24 11:38:27.749] [info]  (App) Register Controller: ext.app.classical.adfgvx.encode
[2021-10-24 11:38:27.750] [info]  (App) Register Controller: ext.app.classical.adfgx.decode
[2021-10-24 11:38:27.751] [info]  (App) Register Controller: ext.app.classical.adfgx.encode
[2021-10-24 11:38:27.752] [info]  (App) Register Controller: ext.app.classical.affine.decode
[2021-10-24 11:38:27.753] [info]  (App) Register Controller: ext.app.classical.affine.encode
[2021-10-24 11:38:27.754] [info]  (App) Register Controller: ext.app.classical.atbash.decode
[2021-10-24 11:38:27.754] [info]  (App) Register Controller: ext.app.classical.atbash.encode
[2021-10-24 11:38:27.755] [info]  (App) Register Controller: ext.app.classical.autokey.decode
[2021-10-24 11:38:27.755] [info]  (App) Register Controller: ext.app.classical.autokey.encode
[2021-10-24 11:38:27.756] [info]  (App) Register Controller: ext.app.classical.baconian.decode
[2021-10-24 11:38:27.757] [info]  (App) Register Controller: ext.app.classical.baconian.encode
[2021-10-24 11:38:27.759] [info]  (App) Register Controller: ext.app.classical.beaufort.decode
[2021-10-24 11:38:27.759] [info]  (App) Register Controller: ext.app.classical.beaufort.encode
[2021-10-24 11:38:27.760] [info]  (App) Register Controller: ext.app.classical.bifid.decode
[2021-10-24 11:38:27.760] [info]  (App) Register Controller: ext.app.classical.bifid.encode
[2021-10-24 11:38:27.761] [info]  (App) Register Controller: ext.app.classical.caesar.decode
[2021-10-24 11:38:27.762] [info]  (App) Register Controller: ext.app.classical.caesar.encode
[2021-10-24 11:38:27.763] [info]  (App) Register Controller: ext.app.classical.four-square.decode
[2021-10-24 11:38:27.764] [info]  (App) Register Controller: ext.app.classical.four-square.encode
[2021-10-24 11:38:27.766] [info]  (App) Register Controller: ext.app.classical.gronsfeld.decode
[2021-10-24 11:38:27.766] [info]  (App) Register Controller: ext.app.classical.gronsfeld.encode
[2021-10-24 11:38:27.767] [info]  (App) Register Controller: ext.app.classical.hill.decode
[2021-10-24 11:38:27.767] [info]  (App) Register Controller: ext.app.classical.hill.encode
[2021-10-24 11:38:27.768] [info]  (App) Register Controller: ext.app.classical.playfair.decode
[2021-10-24 11:38:27.768] [info]  (App) Register Controller: ext.app.classical.playfair.encode
[2021-10-24 11:38:27.769] [info]  (App) Register Controller: ext.app.classical.polybius-square.decode
[2021-10-24 11:38:27.769] [info]  (App) Register Controller: ext.app.classical.polybius-square.encode
[2021-10-24 11:38:27.770] [info]  (App) Register Controller: ext.app.classical.porta.decode
[2021-10-24 11:38:27.770] [info]  (App) Register Controller: ext.app.classical.porta.encode
[2021-10-24 11:38:27.771] [info]  (App) Register Controller: ext.app.classical.rail-fence.decode
[2021-10-24 11:38:27.771] [info]  (App) Register Controller: ext.app.classical.rail-fence.encode
[2021-10-24 11:38:27.772] [info]  (App) Register Controller: ext.app.classical.rot18.decode
[2021-10-24 11:38:27.772] [info]  (App) Register Controller: ext.app.classical.rot18.encode
[2021-10-24 11:38:27.772] [info]  (App) Register Controller: ext.app.classical.rot47.decode
[2021-10-24 11:38:27.772] [info]  (App) Register Controller: ext.app.classical.rot47.encode
[2021-10-24 11:38:27.773] [info]  (App) Register Controller: ext.app.classical.rot5.decode
[2021-10-24 11:38:27.773] [info]  (App) Register Controller: ext.app.classical.rot5.encode
[2021-10-24 11:38:27.773] [info]  (App) Register Controller: ext.app.classical.rot13.decode
[2021-10-24 11:38:27.774] [info]  (App) Register Controller: ext.app.classical.rot13.encode
[2021-10-24 11:38:27.774] [info]  (App) Register Controller: ext.app.classical.running-key.decode
[2021-10-24 11:38:27.774] [info]  (App) Register Controller: ext.app.classical.running-key.encode
[2021-10-24 11:38:27.775] [info]  (App) Register Controller: ext.app.classical.simple-substitution.decode
[2021-10-24 11:38:27.776] [info]  (App) Register Controller: ext.app.classical.simple-substitution.encode
[2021-10-24 11:38:27.776] [info]  (App) Register Controller: ext.app.classical.straddle-checkerboard.decode
[2021-10-24 11:38:27.777] [info]  (App) Register Controller: ext.app.classical.straddle-checkerboard.encode
[2021-10-24 11:38:27.777] [info]  (App) Register Controller: ext.app.classical.vigenere.decode
[2021-10-24 11:38:27.778] [info]  (App) Register Controller: ext.app.classical.vigenere.encode
[2021-10-24 11:38:27.779] [info]  (App) Register Controller: ext.app.converter.ascii.decode
[2021-10-24 11:38:27.779] [info]  (App) Register Controller: ext.app.converter.ascii.encode
[2021-10-24 11:38:27.780] [info]  (App) Register Controller: ext.app.converter.base16.decode
[2021-10-24 11:38:27.780] [info]  (App) Register Controller: ext.app.converter.base16.encode
[2021-10-24 11:38:27.780] [info]  (App) Register Controller: ext.app.converter.base32.decode
[2021-10-24 11:38:27.780] [info]  (App) Register Controller: ext.app.converter.base32.encode
[2021-10-24 11:38:27.780] [info]  (App) Register Controller: ext.app.converter.base36.decode
[2021-10-24 11:38:27.781] [info]  (App) Register Controller: ext.app.converter.base36.encode
[2021-10-24 11:38:27.781] [info]  (App) Register Controller: ext.app.converter.base58.decode
[2021-10-24 11:38:27.781] [info]  (App) Register Controller: ext.app.converter.base58.encode
[2021-10-24 11:38:27.781] [info]  (App) Register Controller: ext.app.converter.base62.decode
[2021-10-24 11:38:27.781] [info]  (App) Register Controller: ext.app.converter.base62.encode
[2021-10-24 11:38:27.782] [info]  (App) Register Controller: ext.app.converter.base85.decode
[2021-10-24 11:38:27.782] [info]  (App) Register Controller: ext.app.converter.base85.encode
[2021-10-24 11:38:27.782] [info]  (App) Register Controller: ext.app.converter.base91.decode
[2021-10-24 11:38:27.782] [info]  (App) Register Controller: ext.app.converter.base91.encode
[2021-10-24 11:38:27.783] [info]  (App) Register Controller: ext.app.converter.base64.decode
[2021-10-24 11:38:27.783] [info]  (App) Register Controller: ext.app.converter.base64.encode
[2021-10-24 11:38:27.784] [info]  (App) Register Controller: ext.app.converter.escape.decode
[2021-10-24 11:38:27.784] [info]  (App) Register Controller: ext.app.converter.escape.encode
[2021-10-24 11:38:27.785] [info]  (App) Register Controller: ext.app.converter.hex.decode
[2021-10-24 11:38:27.785] [info]  (App) Register Controller: ext.app.converter.hex.encode
[2021-10-24 11:38:27.786] [info]  (App) Register Controller: ext.app.converter.html-entity.decode
[2021-10-24 11:38:27.786] [info]  (App) Register Controller: ext.app.converter.html-entity.encode
[2021-10-24 11:38:27.787] [info]  (App) Register Controller: ext.app.converter.morse-code.decode
[2021-10-24 11:38:27.787] [info]  (App) Register Controller: ext.app.converter.morse-code.encode
